bfs_nr,municipality,canton,energyreporter_date,electric_car_share,electric_car_share_last_change,solar_potential_usage,solar_potential_usage_last_change,renewable_heating_share,renewable_heating_share_coverage,renewable_heating_share_last_change
883,Seftigen,BE,2022-02-28,0.015936,2022-01-31,0.043047,2021-08-31,0.420959,0.990878,2021-11-10
883,Seftigen,BE,2022-03-31,0.016064,2022-02-28,0.04458,2021-08-31,0.467372,0.990878,2022-03-18
884,Toffen,BE,2021-03-31,0.011097,2021-02-28,0.022481,2020-12-05,0.253226,0.633503,2021-02-05
884,Toffen,BE,2021-04-30,0.011046,2021-03-31,0.022481,2020-12-05,0.252818,0.633874,2021-02-05
884,Toffen,BE,2021-05-31,0.010904,2021-04-30,0.026891,2020-10-14,0.252818,0.630676,2021-02-05
884,Toffen,BE,2021-06-30,0.009615,2021-05-31,0.026891,2020-10-14,0.252818,0.628773,2021-02-05
884,Toffen,BE,2021-07-31,0.010807,2021-06-30,0.026891,2020-10-14,0.272727,0.634809,2021-02-05
884,Toffen,BE,2021-08-31,0.010814,2021-07-31,0.026891,2020-10-14,0.272727,0.98748,2021-05-10
884,Toffen,BE,2021-09-30,0.011443,2021-08-31,0.02819,2021-05-28,0.272727,0.634171,2021-05-10
884,Toffen,BE,2021-10-31,0.011995,2021-09-30,0.02819,2021-05-28,0.272727,0.634171,2021-05-10
884,Toffen,BE,2021-11-30,0.012056,2021-10-31,0.02819,2021-05-28,0.272727,0.634171,2021-05-10
884,Toffen,BE,2021-12-31,0.01335,2021-11-30,0.028893,2021-05-28,0.278922,0.638191,2021-05-10
884,Toffen,BE,2022-01-31,0.014013,2021-12-31,0.029636,2021-05-28,0.280063,0.638554,2021-05-10
884,Toffen,BE,2022-02-28,0.012771,2022-01-31,0.02854,2021-05-28,0.280063,0.638554,2021-05-10
884,Toffen,BE,2022-03-31,0.012821,2022-02-28,0.029817,2021-09-14,0.338583,0.63964,2022-01-04
885,Uttigen,BE,2021-03-31,0.010318,2020-12-31,0.042919,2020-01-01,0.410546,0.988445,2021-03-12
885,Uttigen,BE,2021-04-30,0.010961,2021-03-31,0.042919,2020-01-01,0.408663,0.988458,2021-03-12
885,Uttigen,BE,2021-05-31,0.010897,2021-04-30,0.043903,2020-12-16,0.408663,0.988458,2021-03-12
885,Uttigen,BE,2021-06-30,0.011628,2021-05-31,0.043903,2020-12-16,0.408663,0.988458,2021-03-12
885,Uttigen,BE,2021-07-31,0.013201,2021-06-30,0.044276,2020-12-16,0.431262,0.988458,2021-03-12
885,Uttigen,BE,2021-08-31,0.013234,2021-07-31,0.044276,2020-12-16,0.432331,1.0,2021-05-21
885,Uttigen,BE,2021-09-30,0.013923,2021-08-31,0.044649,2021-01-15,0.433396,0.988482,2021-05-21
885,Uttigen,BE,2021-10-31,0.01473,2021-09-30,0.044649,2021-01-15,0.435514,0.988506,2021-05-21
885,Uttigen,BE,2021-11-30,0.015561,2021-10-31,0.044649,2021-01-15,0.435514,0.998955,2021-05-21
885,Uttigen,BE,2021-12-31,0.01638,2021-11-30,0.049212,2021-01-15,0.429098,0.998956,2021-12-09
885,Uttigen,BE,2022-01-31,0.016393,2021-12-31,0.051657,2021-01-15,0.430147,0.998957,2021-12-09
885,Uttigen,BE,2022-02-28,0.016407,2022-01-31,0.048085,2021-01-15,0.430147,0.998957,2021-12-09
885,Uttigen,BE,2022-03-31,0.016488,2022-02-28,0.050044,2021-08-13,0.468635,0.998959,2022-01-20
886,Wattenwil,BE,2021-03-31,0.006572,2020-11-30,0.038869,2020-01-01,0.380542,0.976608,2021-02-03
886,Wattenwil,BE,2021-04-30,0.006469,2021-03-31,0.038869,2020-01-01,0.382822,0.976771,2021-04-01
886,Wattenwil,BE,2021-05-31,0.006407,2021-04-30,0.039468,2020-08-28,0.383578,0.976798,2021-04-09
886,Wattenwil,BE,2021-06-30,0.00638,2021-05-31,0.041503,2020-12-24,0.383578,0.986092,2021-05-26
886,Wattenwil,BE,2021-07-31,0.006904,2021-06-30,0.042373,2021-04-02,0.416667,0.986082,2021-05-26
886,Wattenwil,BE,2021-08-31,0.006893,2021-07-31,0.042373,2021-04-02,0.415951,0.999294,2021-05-26
886,Wattenwil,BE,2021-09-30,0.006875,2021-08-31,0.042373,2021-04-02,0.416157,0.986082,2021-09-01
886,Wattenwil,BE,2021-10-31,0.006878,2021-09-30,0.042969,2021-06-17,0.417381,0.986092,2021-09-17
886,Wattenwil,BE,2021-11-30,0.006889,2021-10-31,0.042969,2021-06-17,0.418605,0.998609,2021-11-10
886,Wattenwil,BE,2021-12-31,0.007463,2021-11-30,0.043514,2021-09-01,0.417676,0.999306,2021-12-23
886,Wattenwil,BE,2022-01-31,0.008598,2021-12-31,0.050023,2021-09-01,0.417676,0.999306,2021-12-23
886,Wattenwil,BE,2022-02-28,0.008579,2022-01-31,0.041249,2021-09-01,0.417676,0.999306,2021-12-23
886,Wattenwil,BE,2022-03-31,0.009047,2022-02-28,0.041743,2021-11-04,0.459854,0.999306,2022-01-26
888,Wald (BE),BE,2021-03-31,0.005594,2020-10-31,0.027747,2020-01-01,0.498728,0.743646,2020-04-16
888,Wald (BE),BE,2021-04-30,0.007032,2021-03-31,0.027747,2020-01-01,0.501272,0.743929,2020-04-16
888,Wald (BE),BE,2021-05-31,0.008439,2021-04-30,0.031803,2020-06-01,0.501272,0.743929,2020-04-16
888,Wald (BE),BE,2021-06-30,0.009818,2021-05-31,0.032638,2021-04-15,0.501272,0.743929,2020-04-16
888,Wald (BE),BE,2021-07-31,0.011173,2021-06-30,0.032638,2021-04-15,0.52551,0.745314,2021-06-30
888,Wald (BE),BE,2021-08-31,0.011173,2021-07-31,0.032638,2021-04-15,0.52551,0.998523,2021-06-30
888,Wald (BE),BE,2021-09-30,0.011096,2021-08-31,0.03342,2021-05-04,0.52551,0.745314,2021-06-30
888,Wald (BE),BE,2021-10-31,0.012397,2021-09-30,0.03342,2021-05-04,0.526718,0.745595,2021-06-30
888,Wald (BE),BE,2021-11-30,0.011127,2021-10-31,0.033594,2021-07-22,0.526718,0.745875,2021-06-30
888,Wald (BE),BE,2021-12-31,0.01238,2021-11-30,0.033594,2021-07-22,0.529262,0.745875,2021-06-30
888,Wald (BE),BE,2022-01-31,0.0125,2021-12-31,0.034239,2021-07-22,0.529262,0.746154,2021-12-28
888,Wald (BE),BE,2022-02-28,0.013736,2022-01-31,0.033608,2021-07-22,0.529262,0.746154,2021-12-28
888,Wald (BE),BE,2022-03-31,0.013736,2022-02-28,0.033608,2021-07-22,0.547074,0.746154,2021-12-28
889,Thurnen,BE,2021-03-31,0.008842,2021-01-31,0.060216,2020-01-01,0.442238,0.992908,2019-10-15
889,Thurnen,BE,2021-04-30,0.010517,2021-03-31,0.060216,2020-01-01,0.440433,0.582726,2019-10-15
889,Thurnen,BE,2021-05-31,0.010508,2021-04-30,0.061166,2020-11-02,0.440433,0.582121,2019-10-15
889,Thurnen,BE,2021-06-30,0.010417,2021-05-31,0.0632,2021-06-03,0.440433,0.582121,2019-10-15
889,Thurnen,BE,2021-07-31,0.010426,2021-06-30,0.0632,2021-06-03,0.487365,0.582121,2019-10-15
889,Thurnen,BE,2021-08-31,0.012195,2021-07-31,0.0632,2021-06-03,0.487365,1.0,2021-01-21
889,Thurnen,BE,2021-09-30,0.012206,2021-08-31,0.065104,2021-06-03,0.490975,0.582121,2021-01-21
889,Thurnen,BE,2021-10-31,0.012132,2021-09-30,0.068051,2021-06-28,0.490975,0.582121,2021-01-21
889,Thurnen,BE,2021-11-30,0.012079,2021-10-31,0.068051,2021-06-28,0.494585,0.582121,2021-01-21
889,Thurnen,BE,2021-12-31,0.012987,2021-11-30,0.069412,2021-08-06,0.500901,0.58316,2021-01-21
889,Thurnen,BE,2022-01-31,0.014744,2021-12-31,0.071355,2021-08-06,0.500901,0.58316,2021-01-21
889,Thurnen,BE,2022-02-28,0.014719,2022-01-31,0.068189,2021-08-06,0.500901,0.58316,2021-01-21
889,Thurnen,BE,2022-03-31,0.015544,2022-02-28,0.068962,2021-10-12,0.531532,0.58316,2021-10-22
901,Eggiwil,BE,2021-03-31,0.000589,2020-10-31,0.022893,2020-09-08,0.677987,0.987775,2020-11-05
901,Eggiwil,BE,2021-04-30,0.000585,2021-03-31,0.022893,2020-09-08,0.679245,0.987775,2020-11-05
901,Eggiwil,BE,2021-05-31,0.000584,2021-04-30,0.024462,2020-05-08,0.679245,0.987775,2020-11-05
901,Eggiwil,BE,2021-06-30,0.000587,2021-05-31,0.024509,2020-11-04,0.679245,0.987775,2020-11-05
901,Eggiwil,BE,2021-07-31,0.000587,2021-06-30,0.024509,2020-11-04,0.713208,0.987775,2020-11-05
901,Eggiwil,BE,2021-08-31,0.001176,2021-07-31,0.024509,2020-11-04,0.709719,1.0,2021-04-08
901,Eggiwil,BE,2021-09-30,0.00118,2021-08-31,0.023984,2020-11-04,0.717337,0.98779,2021-04-08
901,Eggiwil,BE,2021-10-31,0.001182,2021-09-30,0.023984,2020-11-04,0.717337,0.995002,2021-09-20
901,Eggiwil,BE,2021-11-30,0.001185,2021-10-31,0.024514,2020-11-04,0.718946,1.0,2021-09-20
901,Eggiwil,BE,2021-12-31,0.00119,2021-11-30,0.023984,2020-11-04,0.708229,1.0,2021-09-20
901,Eggiwil,BE,2022-01-31,0.002392,2021-12-31,0.026467,2020-11-04,0.708229,1.0,2021-09-20
901,Eggiwil,BE,2022-02-28,0.002382,2022-01-31,0.022637,2020-11-04,0.708229,1.0,2021-09-20
901,Eggiwil,BE,2022-03-31,0.002382,2022-02-28,0.023127,2021-07-03,0.716065,1.0,2022-01-11
902,Langnau im Emmental,BE,2021-03-31,0.008105,2021-02-28,0.030057,2020-09-25,0.463641,0.977483,2021-03-10
902,Langnau im Emmental,BE,2021-04-30,0.008743,2021-03-31,0.030057,2020-09-25,0.461111,0.977493,2021-03-10
902,Langnau im Emmental,BE,2021-05-31,0.008715,2021-04-30,0.031922,2020-11-06,0.461823,0.977503,2021-03-10
902,Langnau im Emmental,BE,2021-06-30,0.008512,2021-05-31,0.03329,2021-02-26,0.462535,0.977513,2021-03-10
902,Langnau im Emmental,BE,2021-07-31,0.009148,2021-06-30,0.033588,2021-02-26,0.489843,0.977964,2021-03-10
902,Langnau im Emmental,BE,2021-08-31,0.009139,2021-07-31,0.033588,2021-02-26,0.489834,1.0,2021-04-16
902,Langnau im Emmental,BE,2021-09-30,0.009976,2021-08-31,0.033908,2021-02-26,0.488684,0.978395,2021-04-16
902,Langnau im Emmental,BE,2021-10-31,0.010464,2021-09-30,0.035257,2021-04-15,0.490069,0.978395,2021-04-16
902,Langnau im Emmental,BE,2021-11-30,0.010498,2021-10-31,0.035364,2021-04-15,0.489607,0.999559,2021-07-13
902,Langnau im Emmental,BE,2021-12-31,0.011242,2021-11-30,0.035639,2021-09-24,0.486511,0.999559,2021-12-15
902,Langnau im Emmental,BE,2022-01-31,0.011437,2021-12-31,0.039815,2021-09-24,0.486746,0.999559,2021-12-15
902,Langnau im Emmental,BE,2022-02-28,0.011901,2022-01-31,0.033908,2021-09-24,0.486746,0.999559,2021-12-15
902,Langnau im Emmental,BE,2022-03-31,0.012075,2022-02-28,0.034789,2021-09-24,0.510064,0.999559,2022-02-24
903,Lauperswil,BE,2021-03-31,0.0,2021-02-28,0.039965,2020-09-08,0.534704,0.979268,2020-05-07
903,Lauperswil,BE,2021-04-30,0.0,2021-03-31,0.039965,2020-09-08,0.533419,0.979268,2021-04-07
903,Lauperswil,BE,2021-05-31,0.0,2021-04-30,0.044315,2020-03-28,0.534615,0.979319,2021-04-07
903,Lauperswil,BE,2021-06-30,0.001387,2021-05-31,0.044716,2020-10-20,0.534615,0.979319,2021-04-07
903,Lauperswil,BE,2021-07-31,0.001379,2021-06-30,0.044716,2020-10-20,0.573077,0.979419,2021-04-07
903,Lauperswil,BE,2021-08-31,0.002766,2021-07-31,0.044716,2020-10-20,0.574003,0.998761,2021-05-12
903,Lauperswil,BE,2021-09-30,0.002766,2021-08-31,0.043985,2020-10-20,0.573077,0.979444,2021-05-12
903,Lauperswil,BE,2021-10-31,0.002759,2021-09-30,0.044468,2021-05-05,0.574904,0.979469,2021-10-05
903,Lauperswil,BE,2021-11-30,0.002762,2021-10-31,0.044518,2021-05-05,0.574904,0.990338,2021-11-10
903,Lauperswil,BE,2021-12-31,0.00277,2021-11-30,0.049046,2021-09-17,0.55203,0.993961,2021-11-10
903,Lauperswil,BE,2022-01-31,0.002759,2021-12-31,0.056181,2021-09-17,0.55203,0.993969,2021-11-10
903,Lauperswil,BE,2022-02-28,0.004155,2022-01-31,0.046324,2021-09-17,0.55203,0.993969,2021-11-10
903,Lauperswil,BE,2022-03-31,0.004178,2022-02-28,0.046324,2021-09-17,0.567807,0.993976,2021-11-10
904,Röthenbach im Emmental,BE,2021-03-31,0.001645,2020-07-31,0.018386,2020-01-01,0.727027,0.976526,2020-11-19
904,Röthenbach im Emmental,BE,2021-04-30,0.004847,2021-03-31,0.018386,2020-01-01,0.727027,0.972093,2020-11-19
904,Röthenbach im Emmental,BE,2021-05-31,0.004862,2021-04-30,0.01905,2021-01-04,0.727763,0.967593,2020-11-19
904,Röthenbach im Emmental,BE,2021-06-30,0.00487,2021-05-31,0.01905,2021-01-04,0.727763,0.967517,2020-11-19
904,Röthenbach im Emmental,BE,2021-07-31,0.004815,2021-06-30,0.01905,2021-01-04,0.743935,0.967667,2021-07-15
904,Röthenbach im Emmental,BE,2021-08-31,0.004823,2021-07-31,0.01905,2021-01-04,0.744624,0.99763,2021-07-15
904,Röthenbach im Emmental,BE,2021-09-30,0.0048,2021-08-31,0.01905,2021-01-04,0.745308,0.96789,2021-08-24
904,Röthenbach im Emmental,BE,2021-10-31,0.004762,2021-09-30,0.02187,2021-04-19,0.745989,0.968037,2021-10-05
904,Röthenbach im Emmental,BE,2021-11-30,0.004769,2021-10-31,0.02187,2021-04-19,0.743316,0.968109,2021-10-05
904,Röthenbach im Emmental,BE,2021-12-31,0.004747,2021-11-30,0.023898,2021-09-16,0.745989,0.968109,2021-10-05
904,Röthenbach im Emmental,BE,2022-01-31,0.004754,2021-12-31,0.026245,2021-09-16,0.746667,0.968182,2021-10-05
904,Röthenbach im Emmental,BE,2022-02-28,0.004732,2022-01-31,0.02263,2021-09-16,0.746667,0.968182,2021-10-05
904,Röthenbach im Emmental,BE,2022-03-31,0.004739,2022-02-28,0.02263,2021-09-16,0.752,0.968182,2022-02-17
905,Rüderswil,BE,2021-03-31,0.004275,2021-01-31,0.025684,2020-01-01,0.606557,0.972527,2020-05-04
905,Rüderswil,BE,2021-04-30,0.004965,2021-03-31,0.025684,2020-01-01,0.608048,0.972527,2020-05-04
905,Rüderswil,BE,2021-05-31,0.004956,2021-04-30,0.027917,2020-07-31,0.608048,0.972527,2020-05-04
905,Rüderswil,BE,2021-06-30,0.006005,2021-05-31,0.028307,2021-04-20,0.608048,0.972527,2020-05-04
905,Rüderswil,BE,2021-07-31,0.00599,2021-06-30,0.02785,2021-04-20,0.665676,0.972527,2020-05-04
905,Rüderswil,BE,2021-08-31,0.006338,2021-07-31,0.02785,2021-04-20,0.66468,0.997175,2021-05-19
905,Rüderswil,BE,2021-09-30,0.00634,2021-08-31,0.028028,2021-06-02,0.665676,0.972565,2021-05-19
905,Rüderswil,BE,2021-10-31,0.006318,2021-09-30,0.028028,2021-06-02,0.66419,0.972565,2021-05-19
905,Rüderswil,BE,2021-11-30,0.006327,2021-10-31,0.029893,2021-06-02,0.666667,0.97264,2021-10-26
905,Rüderswil,BE,2021-12-31,0.00669,2021-11-30,0.028028,2021-06-02,0.654357,0.975376,2021-10-26
905,Rüderswil,BE,2022-01-31,0.00746,2021-12-31,0.029421,2021-06-02,0.654357,0.975376,2021-10-26
905,Rüderswil,BE,2022-02-28,0.007818,2022-01-31,0.027266,2021-06-02,0.654357,0.975376,2021-10-26
905,Rüderswil,BE,2022-03-31,0.007804,2022-02-28,0.028494,2021-11-11,0.665192,0.975443,2022-01-04
906,Schangnau,BE,2021-03-31,0.0,2020-11-30,0.051392,2020-01-01,0.715625,0.94385,2020-12-04
906,Schangnau,BE,2021-04-30,0.0,2021-03-31,0.051392,2020-01-01,0.7125,0.94385,2020-12-04
906,Schangnau,BE,2021-05-31,0.0,2021-04-30,0.050277,2020-06-26,0.7125,0.387912,2020-12-04
906,Schangnau,BE,2021-06-30,0.0,2021-05-31,0.051544,2020-06-26,0.7125,0.38674,2020-12-04
906,Schangnau,BE,2021-07-31,0.0,2021-06-30,0.051544,2020-06-26,0.7375,0.38674,2020-12-04
906,Schangnau,BE,2021-08-31,0.0,2021-07-31,0.051544,2020-06-26,0.7375,1.0,2021-06-24
906,Schangnau,BE,2021-09-30,0.0,2021-08-31,0.052797,2020-06-26,0.7375,0.387417,2021-06-24
906,Schangnau,BE,2021-10-31,0.001393,2021-09-30,0.053267,2020-06-26,0.7375,0.387417,2021-06-24
906,Schangnau,BE,2021-11-30,0.001383,2021-10-31,0.052,2020-06-26,0.734375,0.387417,2021-06-24
906,Schangnau,BE,2021-12-31,0.001397,2021-11-30,0.055859,2021-07-26,0.742331,0.39404,2021-06-24
906,Schangnau,BE,2022-01-31,0.001399,2021-12-31,0.061354,2021-07-26,0.742331,0.39404,2022-01-20
906,Schangnau,BE,2022-02-28,0.001403,2022-01-31,0.050968,2021-07-26,0.742331,0.39404,2022-01-20
906,Schangnau,BE,2022-03-31,0.001401,2022-02-28,0.050968,2021-07-26,0.749235,0.39581,2022-01-20
907,Signau,BE,2021-03-31,0.002313,2020-10-31,0.056377,2020-01-01,0.537088,0.976427,2020-04-07
907,Signau,BE,2021-04-30,0.004025,2021-03-31,0.056377,2020-01-01,0.535714,0.976427,2020-04-07
907,Signau,BE,2021-05-31,0.00403,2021-04-30,0.051043,2020-09-14,0.535714,0.976456,2021-04-27
907,Signau,BE,2021-06-30,0.003993,2021-05-31,0.051043,2020-09-14,0.535714,0.988132,2021-05-31
907,Signau,BE,2021-07-31,0.004551,2021-06-30,0.051043,2020-09-14,0.563786,0.988132,2021-05-31
907,Signau,BE,2021-08-31,0.004535,2021-07-31,0.051043,2020-09-14,0.563536,1.0,2021-05-31
907,Signau,BE,2021-09-30,0.004494,2021-08-31,0.052889,2021-04-01,0.576132,0.988132,2021-05-31
907,Signau,BE,2021-10-31,0.005014,2021-09-30,0.052889,2021-04-01,0.576132,0.98814,2021-10-05
907,Signau,BE,2021-11-30,0.005571,2021-10-31,0.052889,2021-04-01,0.577503,1.0,2021-10-05
907,Signau,BE,2021-12-31,0.005583,2021-11-30,0.052889,2021-04-01,0.572592,1.0,2021-10-05
907,Signau,BE,2022-01-31,0.005593,2021-12-31,0.058823,2021-04-01,0.572592,1.0,2021-10-05
907,Signau,BE,2022-02-28,0.006682,2022-01-31,0.050968,2021-04-01,0.572592,1.0,2021-10-05
907,Signau,BE,2022-03-31,0.007808,2022-02-28,0.051858,2021-04-01,0.588235,1.0,2021-11-01
908,Trub,BE,2021-03-31,0.001515,2020-07-31,0.037324,2020-09-25,0.822785,0.980469,2021-01-12
908,Trub,BE,2021-04-30,0.001481,2021-03-31,0.037324,2020-09-25,0.82241,0.980469,2021-01-12
908,Trub,BE,2021-05-31,0.001477,2021-04-30,0.039441,2020-11-30,0.82241,0.35806,2021-01-12
908,Trub,BE,2021-06-30,0.001464,2021-05-31,0.039,2020-11-30,0.82241,0.358571,2021-01-12
908,Trub,BE,2021-07-31,0.002911,2021-06-30,0.039,2020-11-30,0.854737,0.3602,2021-04-13
908,Trub,BE,2021-08-31,0.002911,2021-07-31,0.039,2020-11-30,0.85654,0.996047,2021-07-15
908,Trub,BE,2021-09-30,0.004367,2021-08-31,0.04101,2020-11-30,0.854737,0.359687,2021-07-15
908,Trub,BE,2021-10-31,0.002911,2021-09-30,0.04101,2020-11-30,0.854737,0.359687,2021-07-15
908,Trub,BE,2021-11-30,0.002907,2021-10-31,0.041757,2020-11-30,0.852941,0.360399,2021-07-15
908,Trub,BE,2021-12-31,0.002907,2021-11-30,0.041757,2020-11-30,0.849687,0.362536,2021-07-15
908,Trub,BE,2022-01-31,0.00436,2021-12-31,0.044723,2020-11-30,0.849687,0.362536,2021-07-15
908,Trub,BE,2022-02-28,0.004354,2022-01-31,0.040683,2020-11-30,0.849687,0.362536,2021-07-15
908,Trub,BE,2022-03-31,0.004425,2022-02-28,0.040683,2020-11-30,0.853862,0.362536,2021-07-15
909,Trubschachen,BE,2021-03-31,0.008333,2021-02-28,0.030144,2020-09-25,0.566327,0.975309,2020-03-25
909,Trubschachen,BE,2021-04-30,0.009395,2021-03-31,0.030144,2020-09-25,0.566327,0.975309,2020-03-25
909,Trubschachen,BE,2021-05-31,0.009278,2021-04-30,0.04492,2020-09-29,0.56743,0.975369,2020-06-11
909,Trubschachen,BE,2021-06-30,0.009202,2021-05-31,0.045596,2020-09-29,0.56743,0.973039,2021-05-07
909,Trubschachen,BE,2021-07-31,0.009128,2021-06-30,0.045596,2020-09-29,0.602532,0.97549,2021-05-07
909,Trubschachen,BE,2021-08-31,0.009128,2021-07-31,0.045596,2020-09-29,0.602532,0.995,2021-05-19
909,Trubschachen,BE,2021-09-30,0.009193,2021-08-31,0.04564,2021-03-31,0.603535,0.97555,2021-05-19
909,Trubschachen,BE,2021-10-31,0.010246,2021-09-30,0.04564,2021-03-31,0.602532,0.97555,2021-09-23
909,Trubschachen,BE,2021-11-30,0.010225,2021-10-31,0.04564,2021-03-31,0.603535,0.975669,2021-09-23
909,Trubschachen,BE,2021-12-31,0.010215,2021-11-30,0.047888,2021-03-31,0.606061,0.975669,2021-09-23
909,Trubschachen,BE,2022-01-31,0.010225,2021-12-31,0.05117,2021-03-31,0.606061,0.975669,2021-09-23
909,Trubschachen,BE,2022-02-28,0.010235,2022-01-31,0.04595,2021-03-31,0.606061,0.975669,2021-09-23
909,Trubschachen,BE,2022-03-31,0.010142,2022-02-28,0.04595,2021-03-31,0.618687,0.975669,2021-12-23
921,Amsoldingen,BE,2021-03-31,0.008114,2020-09-30,0.042201,2020-01-01,0.307393,0.633641,2020-07-14
921,Amsoldingen,BE,2021-04-30,0.010246,2021-03-31,0.042201,2020-01-01,0.307393,0.633641,2020-07-14
921,Amsoldingen,BE,2021-05-31,0.010183,2021-04-30,0.039064,2020-10-02,0.307393,0.633641,2020-07-14
921,Amsoldingen,BE,2021-06-30,0.010163,2021-05-31,0.039064,2020-10-02,0.307393,0.633641,2020-07-14
921,Amsoldingen,BE,2021-07-31,0.010163,2021-06-30,0.039064,2020-10-02,0.342412,0.633641,2020-07-14
921,Amsoldingen,BE,2021-08-31,0.010163,2021-07-31,0.039064,2020-10-02,0.342412,1.0,2021-01-01
921,Amsoldingen,BE,2021-09-30,0.010204,2021-08-31,0.054777,2020-10-02,0.342412,0.633641,2021-01-01
921,Amsoldingen,BE,2021-10-31,0.010204,2021-09-30,0.05606,2021-06-03,0.342412,0.635945,2021-10-15
921,Amsoldingen,BE,2021-11-30,0.010331,2021-10-31,0.05606,2021-06-03,0.346304,0.635945,2021-10-15
921,Amsoldingen,BE,2021-12-31,0.010225,2021-11-30,0.05606,2021-06-03,0.344828,0.642857,2021-10-15
921,Amsoldingen,BE,2022-01-31,0.01,2021-12-31,0.059612,2021-06-03,0.344828,0.642857,2021-10-15
921,Amsoldingen,BE,2022-02-28,0.010504,2022-01-31,0.055314,2021-06-03,0.344828,0.642857,2021-10-15
921,Amsoldingen,BE,2022-03-31,0.010593,2022-02-28,0.057198,2021-10-11,0.385496,0.644495,2022-02-24
922,Blumenstein,BE,2021-03-31,0.005959,2020-07-31,0.040428,2020-01-01,0.382114,0.989362,2021-01-12
922,Blumenstein,BE,2021-04-30,0.007335,2021-03-31,0.040428,2020-01-01,0.379404,0.989362,2021-01-12
922,Blumenstein,BE,2021-05-31,0.007255,2021-04-30,0.046925,2020-05-14,0.379404,0.989362,2021-01-12
922,Blumenstein,BE,2021-06-30,0.007238,2021-05-31,0.046925,2020-05-14,0.379404,0.989362,2021-01-12
922,Blumenstein,BE,2021-07-31,0.007186,2021-06-30,0.046925,2020-05-14,0.452575,0.989348,2021-01-12
922,Blumenstein,BE,2021-08-31,0.007229,2021-07-31,0.046925,2020-05-14,0.452575,1.0,2021-04-29
922,Blumenstein,BE,2021-09-30,0.008333,2021-08-31,0.046925,2020-05-14,0.454054,0.989348,2021-04-29
922,Blumenstein,BE,2021-10-31,0.008373,2021-09-30,0.046925,2020-05-14,0.45283,0.989362,2021-09-22
922,Blumenstein,BE,2021-11-30,0.008413,2021-10-31,0.046925,2020-05-14,0.455526,0.99734,2021-09-22
922,Blumenstein,BE,2021-12-31,0.008464,2021-11-30,0.058915,2021-06-30,0.451613,0.99734,2021-09-22
922,Blumenstein,BE,2022-01-31,0.009592,2021-12-31,0.064603,2021-06-30,0.451613,0.99734,2021-09-22
922,Blumenstein,BE,2022-02-28,0.009697,2022-01-31,0.056497,2021-06-30,0.451613,0.99734,2021-09-22
922,Blumenstein,BE,2022-03-31,0.009768,2022-02-28,0.058261,2021-07-07,0.477212,0.997344,2021-09-22
923,Buchholterberg,BE,2021-03-31,0.001916,2020-10-31,0.01947,2020-01-01,0.553648,0.490741,2020-10-07
923,Buchholterberg,BE,2021-04-30,0.00191,2021-03-31,0.01947,2020-01-01,0.555794,0.491246,2020-10-07
923,Buchholterberg,BE,2021-05-31,0.001907,2021-04-30,0.020018,2020-05-01,0.555794,0.490741,2020-10-07
923,Buchholterberg,BE,2021-06-30,0.001894,2021-05-31,0.021292,2021-04-01,0.555794,0.490741,2020-10-07
923,Buchholterberg,BE,2021-07-31,0.001889,2021-06-30,0.020018,2020-05-01,0.591006,0.491264,2020-10-07
923,Buchholterberg,BE,2021-08-31,0.001871,2021-07-31,0.020018,2020-05-01,0.592275,1.0,2021-05-17
923,Buchholterberg,BE,2021-09-30,0.001876,2021-08-31,0.020018,2020-05-01,0.591006,0.491264,2021-05-17
923,Buchholterberg,BE,2021-10-31,0.00189,2021-09-30,0.021579,2020-05-01,0.591006,0.491264,2021-05-17
923,Buchholterberg,BE,2021-11-30,0.000941,2021-10-31,0.021579,2020-05-01,0.588865,0.491264,2021-05-17
923,Buchholterberg,BE,2021-12-31,0.000944,2021-11-30,0.021579,2020-05-01,0.568085,0.494347,2021-05-17
923,Buchholterberg,BE,2022-01-31,0.00095,2021-12-31,0.021292,2021-04-01,0.570213,0.489817,2022-01-12
923,Buchholterberg,BE,2022-02-28,0.000946,2022-01-31,0.021292,2021-04-01,0.570213,0.489817,2022-01-12
923,Buchholterberg,BE,2022-03-31,0.000945,2022-02-28,0.02167,2021-08-10,0.58811,0.488349,2022-01-12
924,Eriz,BE,2021-03-31,0.0,2021-02-28,0.01955,2020-01-01,0.615044,0.391379,2018-12-31
924,Eriz,BE,2021-04-30,0.002421,2021-03-31,0.01955,2020-01-01,0.615044,0.391379,2018-12-31
924,Eriz,BE,2021-05-31,0.002433,2021-04-30,0.022945,2018-06-20,0.615044,0.391379,2018-12-31
924,Eriz,BE,2021-06-30,0.002415,2021-05-31,0.022945,2018-06-20,0.615044,0.391379,2018-12-31
924,Eriz,BE,2021-07-31,0.002433,2021-06-30,0.022945,2018-06-20,0.623894,0.391379,2018-12-31
924,Eriz,BE,2021-08-31,0.002427,2021-07-31,0.022945,2018-06-20,0.623318,1.0,2021-01-01
924,Eriz,BE,2021-09-30,0.002445,2021-08-31,0.022945,2018-06-20,0.623894,0.391379,2021-01-01
924,Eriz,BE,2021-10-31,0.002439,2021-09-30,0.022945,2018-06-20,0.625551,0.394148,2021-09-06
924,Eriz,BE,2021-11-30,0.002469,2021-10-31,0.022945,2018-06-20,0.629956,0.394148,2021-09-06
